accel_x,accel_y,accel_z,collection_mode,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,stance,timestamp
-2.5392838,2.7416472,-2.8225172,continuous,walk,,,,,,,,linear_acceleration,travel,10.166766881942749
,,,continuous,walk,,,,0.790905,-0.27953118,0.5428704,-0.040290054,rotation_vector,travel,10.308036088943481
,,,continuous,walk,-1.1113166,-1.0325149,-1.31672,,,,,gyroscope,travel,10.308048009872437
,,,continuous,walk,-1.4894422,-0.9450085,-1.1226176,,,,,gyroscope,travel,10.308053970336914
-1.545578,2.6989813,-2.7535305,continuous,walk,,,,,,,,linear_acceleration,travel,10.308059930801392
,,,continuous,walk,,,,0.79046553,-0.31517145,0.5239854,-0.035643257,rotation_vector,travel,10.308974027633667
,,,continuous,walk,,,,0.7912008,-0.29678962,0.5333039,-0.03878418,rotation_vector,travel,10.310301780700684
-0.29317474,2.711328,-2.6664824,continuous,walk,,,,,,,,linear_acceleration,travel,13.585963010787964
1.0582557,3.02415,-2.2910032,continuous,walk,,,,,,,,linear_acceleration,travel,13.585992813110352
-0.0860219,2.9576669,-2.4884982,continuous,walk,,,,,,,,linear_acceleration,travel,13.586006879806519
,,,continuous,walk,,,,0.7188101,-0.30954966,0.6056382,0.14385222,rotation_vector,travel,13.60990309715271
-0.54022026,-0.6719763,-0.29399234,continuous,walk,,,,,,,,linear_acceleration,travel,13.611762046813965
-0.446846,-5.8748717,2.160289,continuous,walk,,,,,,,,linear_acceleration,travel,13.641321897506714
,,,continuous,walk,,,,0.61970925,-0.3391358,0.63950664,0.30327988,rotation_vector,travel,13.646700859069824
,,,continuous,walk,-0.06078109,-0.023365596,0.6247624,,,,,gyroscope,travel,13.64671778678894
,,,continuous,walk,,,,0.64199215,-0.35778207,0.61457276,0.28659818,rotation_vector,travel,13.65149188041687
1.5079193,-3.1320553,1.1940107,continuous,walk,,,,,,,,linear_acceleration,travel,13.651519775390625
,,,continuous,walk,,,,0.6532591,-0.39984345,0.57516557,0.28733683,rotation_vector,travel,13.651534080505371
,,,continuous,walk,,,,0.6582934,-0.46770027,0.52299213,0.27273706,rotation_vector,travel,13.655756950378418
,,,continuous,walk,,,,0.660205,-0.47712296,0.5154154,0.26613927,rotation_vector,travel,13.682808876037598
,,,continuous,walk,,,,0.6787707,-0.49714443,0.4909469,0.2260286,rotation_vector,travel,13.69793701171875
,,,continuous,walk,1.57084,0.24694228,-2.1413882,,,,,gyroscope,travel,13.705507040023804
,,,continuous,walk,2.0893118,0.00290161,-1.5265522,,,,,gyroscope,travel,13.70554494857788
-4.5626554,3.0922718,-2.3473935,continuous,walk,,,,,,,,linear_acceleration,travel,13.705567836761475
,,,continuous,walk,,,,0.75028765,-0.47972196,0.44994268,0.06698569,rotation_vector,travel,13.705588817596436
-0.5168214,4.483796,-3.5371969,continuous,walk,,,,,,,,linear_acceleration,travel,13.705609798431396
-0.54525805,3.4939992,-2.6305456,continuous,walk,,,,,,,,linear_acceleration,travel,13.705646991729736
,,,continuous,walk,0.05879578,0.6722572,1.5500705,,,,,gyroscope,travel,13.70566701889038
,,,continuous,walk,,,,0.75697416,-0.35269052,0.54331,0.08610302,rotation_vector,travel,13.70568585395813
,,,continuous,walk,-1.1772901,0.46807548,2.2696698,,,,,gyroscope,travel,13.705720901489258
,,,continuous,walk,-1.3593279,0.63453627,1.6811012,,,,,gyroscope,travel,13.705739974975586
,,,continuous,walk,,,,0.70790374,-0.3481821,0.5784077,0.20757174,rotation_vector,travel,13.705758810043335
,,,continuous,walk,,,,0.6899443,-0.35942975,0.5844987,0.23053947,rotation_vector,travel,13.712446928024292
,,,continuous,walk,-0.034208454,0.82650065,1.0873401,,,,,gyroscope,travel,13.712493896484375
,,,continuous,walk,,,,0.64927065,-0.3399798,0.6328307,0.24977331,rotation_vector,travel,13.712526082992554
,,,continuous,walk,-0.65408397,0.036193766,0.2003638,,,,,gyroscope,travel,13.712553977966309
,,,continuous,walk,,,,0.6601771,-0.34516677,0.622035,0.24103649,rotation_vector,travel,13.712592124938965
,,,continuous,walk,,,,0.6568991,-0.3519702,0.61837596,0.24942262,rotation_vector,travel,13.71262001991272
,,,continuous,walk,-0.33582318,-0.3408628,-0.23945917,,,,,gyroscope,travel,13.712646961212158
-2.7112331,-1.0649793,-0.1405778,continuous,walk,,,,,,,,linear_acceleration,travel,13.712671995162964
,,,continuous,walk,,,,0.70948577,-0.421367,0.5231226,0.21312566,rotation_vector,travel,13.712697982788086
-1.4533434,0.7268169,-0.75957876,continuous,walk,,,,,,,,linear_acceleration,travel,13.712722778320312
-2.4221601,1.4611006,-1.3132516,continuous,walk,,,,,,,,linear_acceleration,travel,13.712746858596802
,,,continuous,walk,,,,0.7329102,-0.45344186,0.47955835,0.16509695,rotation_vector,travel,13.712771892547607
,,,continuous,walk,-0.24236079,0.27198774,-1.7253889,,,,,gyroscope,travel,13.712795972824097
,,,continuous,walk,,,,0.73717904,-0.5732486,0.35761136,0.008200465,rotation_vector,travel,13.712820768356323
,,,continuous,walk,-1.6053538,-0.8003862,-0.93966347,,,,,gyroscope,travel,13.712846994400024
-0.8526907,2.6082988,-2.72012,continuous,walk,,,,,,,,linear_acceleration,travel,13.715321063995361
,,,continuous,walk,-1.4761559,-0.45845437,-0.5364924,,,,,gyroscope,travel,13.716999053955078
0.74670696,3.2223191,-2.5759883,continuous,walk,,,,,,,,linear_acceleration,travel,13.718914031982422
,,,continuous,walk,-1.5764905,-0.6382015,-0.74128497,,,,,gyroscope,travel,13.720499753952026
0.27297497,2.997435,-2.6231086,continuous,walk,,,,,,,,linear_acceleration,travel,13.72192096710205
,,,continuous,walk,,,,0.7859515,-0.3477844,0.5105062,-0.02663765,rotation_vector,travel,13.723383903503418
,,,continuous,walk,,,,0.7886208,-0.33238727,0.5163382,-0.03147806,rotation_vector,travel,13.724533796310425
,,,continuous,walk,-1.2495248,-0.25228736,-0.32788193,,,,,gyroscope,travel,13.725702047348022
1.1161199,3.2429564,-2.4756672,continuous,walk,,,,,,,,linear_acceleration,travel,13.726885080337524
1.2710605,3.1470757,-2.312561,continuous,walk,,,,,,,,linear_acceleration,travel,13.728015899658203
,,,continuous,walk,-0.8597928,-0.041996986,-0.108123146,,,,,gyroscope,travel,13.730469942092896
,,,continuous,walk,,,,0.7826829,-0.36077356,0.5067364,-0.021639982,rotation_vector,travel,13.732915878295898
,,,continuous,walk,,,,0.77939683,-0.37009674,0.5052407,-0.017347563,rotation_vector,travel,13.734527826309204
,,,continuous,walk,-0.36896262,0.16493362,0.13561209,,,,,gyroscope,travel,13.736519813537598
,,,continuous,walk,,,,0.77503735,-0.3738108,0.5093365,-0.012615785,rotation_vector,travel,13.737820148468018
,,,continuous,walk,,,,0.7767328,-0.37457702,0.5061322,-0.014434566,rotation_vector,travel,13.739084959030151
,,,continuous,walk,0.075289145,0.31764993,0.41813725,,,,,gyroscope,travel,13.741549968719482
0.6554818,3.0589008,-2.4039452,continuous,walk,,,,,,,,linear_acceleration,travel,13.744209051132202
,,,continuous,walk,,,,0.7679218,-0.35667026,0.53204674,-0.002970458,rotation_vector,travel,13.746812105178833
-1.1303501,2.6688724,-2.6062567,continuous,walk,,,,,,,,linear_acceleration,travel,13.749363899230957
,,,continuous,walk,0.6247624,0.5696318,1.0612257,,,,,gyroscope,travel,13.751065015792847
,,,continuous,walk,,,,0.77406365,-0.36850566,0.5146913,-0.011043904,rotation_vector,travel,13.752882719039917
,,,continuous,walk,0.41691554,0.48273626,0.7154759,,,,,gyroscope,travel,13.754940032958984
,,,continuous,walk,0.5900958,0.5578727,1.4414892,,,,,gyroscope,travel,13.756586790084839
,,,continuous,walk,0.25595254,0.50747633,1.8225164,,,,,gyroscope,travel,13.75787901878357
,,,continuous,walk,,,,0.7670069,-0.34463137,0.5412281,0.0013676685,rotation_vector,travel,13.759394884109497
-2.07938,2.707561,-2.96475,continuous,walk,,,,,,,,linear_acceleration,travel,13.762029886245728
,,,continuous,walk,,,,0.65619767,-0.42350492,0.5565573,0.28335854,rotation_vector,travel,13.762037992477417
,,,continuous,walk,,,,0.76547307,-0.3320593,0.5510813,0.009850571,rotation_vector,travel,13.764465093612671
-2.5406075,2.6074345,-3.1528063,continuous,walk,,,,,,,,linear_acceleration,travel,13.765986919403076
,,,continuous,walk,-0.22708915,0.453262,2.1329887,,,,,gyroscope,travel,13.767490863800049
,,,continuous,walk,-0.7142542,0.4175264,2.3254113,,,,,gyroscope,travel,13.7689688205719
,,,continuous,walk,,,,0.7624745,-0.32091373,0.56132245,0.023753315,rotation_vector,travel,13.770256042480469
,,,continuous,walk,,,,0.75765806,-0.31198204,0.5716812,0.042451333,rotation_vector,travel,13.772272109985352
-2.3016186,1.3786998,-2.601139,continuous,walk,,,,,,,,linear_acceleration,travel,13.773921966552734
-2.5686388,2.0382216,-2.9606442,continuous,walk,,,,,,,,linear_acceleration,travel,13.77538800239563
,,,continuous,walk,-1.2635747,0.38744128,2.389552,,,,,gyroscope,travel,13.777634859085083
,,,continuous,walk,,,,0.75093454,-0.30608395,0.58152544,0.0651004,rotation_vector,travel,13.77932095527649
-1.7013216,1.0604658,-2.324492,continuous,walk,,,,,,,,linear_acceleration,travel,13.780661821365356
,,,continuous,walk,-1.7611245,0.41645738,2.3212879,,,,,gyroscope,travel,13.783100843429565
-1.0472183,0.5511184,-1.8255396,continuous,walk,,,,,,,,linear_acceleration,travel,13.786499977111816
,,,continuous,walk,,,,0.74186784,-0.30419815,0.5906239,0.09087906,rotation_vector,travel,13.788460969924927
,,,continuous,walk,-2.0239494,0.46135598,2.1574233,,,,,gyroscope,travel,13.790273904800415
,,,continuous,walk,,,,0.73092127,-0.30579364,0.5986505,0.1177371,rotation_vector,travel,13.791512966156006
-0.8007078,-0.2598703,-0.8644732,continuous,walk,,,,,,,,linear_acceleration,travel,13.792577028274536
,,,continuous,walk,-2.2655466,0.47632217,1.9501873,,,,,gyroscope,travel,13.793579816818237
,,,continuous,walk,,,,0.62235546,-0.35047278,0.6339392,0.29658663,rotation_vector,travel,13.793586015701294
0.017030716,-0.5699444,-0.093251646,continuous,walk,,,,,,,,linear_acceleration,travel,13.797003984451294
,,,continuous,walk,,,,0.69035906,-0.32955492,0.6132466,0.19679065,rotation_vector,travel,13.798348903656006
0.19334221,-1.1713781,0.025672287,continuous,walk,,,,,,,,linear_acceleration,travel,13.79952883720398
,,,continuous,walk,-2.6968174,0.46700647,1.704925,,,,,gyroscope,travel,13.80092191696167
,,,continuous,walk,,,,0.7054038,-0.31686813,0.61073065,0.17031811,rotation_vector,travel,13.802324771881104
,,,continuous,walk,-3.02531,0.52412236,1.4888313,,,,,gyroscope,travel,13.804156064987183
,,,continuous,walk,-2.8641944,0.5687156,1.3252722,,,,,gyroscope,travel,13.806068897247314
,,,continuous,walk,-2.2505803,0.5403103,1.2631166,,,,,gyroscope,travel,13.807979822158813
,,,continuous,walk,,,,0.67381614,-0.3430918,0.61525136,0.22299242,rotation_vector,travel,13.809589862823486
-0.303401,-2.4455132,0.4602474,continuous,walk,,,,,,,,linear_acceleration,travel,13.81161093711853
-1.0773039,-3.5927224,0.9852032,continuous,walk,,,,,,,,linear_acceleration,travel,13.813257932662964
,,,continuous,walk,,,,0.6583934,-0.353923,0.61732686,0.24528418,rotation_vector,travel,13.81504774093628
,,,continuous,walk,-1.591304,0.45845437,1.284955,,,,,gyroscope,travel,13.816277980804443
,,,continuous,walk,,,,0.6454787,-0.35957825,0.6203275,0.2631625,rotation_vector,travel,13.81880784034729
,,,continuous,walk,-0.98563105,0.35033122,1.3315336,,,,,gyroscope,travel,13.82044005393982
-1.5773802,-4.1428957,1.2442057,continuous,walk,,,,,,,,linear_acceleration,travel,13.821895122528076
-1.6463947,-4.7676277,1.5790617,continuous,walk,,,,,,,,linear_acceleration,travel,13.822999954223633
,,,continuous,walk,,,,0.63507104,-0.36056644,0.62413496,0.27772677,rotation_vector,travel,13.824120998382568
,,,continuous,walk,0.039553523,0.13698652,1.1334605,,,,,gyroscope,travel,13.826503038406372
,,,continuous,walk,,,,0.62730753,-0.35702297,0.628883,0.28900877,rotation_vector,travel,13.82842206954956
-1.1222553,-5.7248244,1.9571521,continuous,walk,,,,,,,,linear_acceleration,travel,13.830651044845581
,,,continuous,walk,,,,0.6450102,-0.32031402,0.6461219,0.25275928,rotation_vector,travel,13.837170124053955
,,,continuous,walk,,,,0.6401832,-0.29237622,0.66563916,0.24820589,rotation_vector,travel,13.837174892425537
,,,continuous,walk,-0.9254609,-0.043676864,0.6256787,,,,,gyroscope,travel,13.837181806564331
,,,continuous,walk,,,,0.6229154,-0.22237349,0.7085148,0.24603514,rotation_vector,travel,13.837185859680176
1.050293,-4.506114,2.882658,continuous,walk,,,,,,,,linear_acceleration,travel,13.83718991279602
,,,continuous,walk,-1.8150333,-0.42180246,-0.57009,,,,,gyroscope,travel,13.837193965911865
,,,continuous,walk,-0.3857614,0.23518312,1.3035865,,,,,gyroscope,travel,13.83719801902771
,,,continuous,walk,0.19013181,0.03634648,0.9082039,,,,,gyroscope,travel,13.839534997940063
,,,continuous,walk,,,,0.6196234,-0.34317857,0.6383992,0.30123374,rotation_vector,travel,13.84191083908081
0.2215786,-5.529018,1.9688854,continuous,walk,,,,,,,,linear_acceleration,travel,13.843406915664673
0.9233465,-4.8053393,1.7312409,continuous,walk,,,,,,,,linear_acceleration,travel,13.845314979553223
,,,continuous,walk,,,,0.65200704,-0.37278044,0.59722924,0.28149387,rotation_vector,travel,13.847385883331299
,,,continuous,walk,-1.0876455,-0.19960022,-0.06612616,,,,,gyroscope,travel,13.850247859954834
1.2506895,-3.7273138,1.611848,continuous,walk,,,,,,,,linear_acceleration,travel,13.852377891540527
1.3704643,-3.2849147,1.4204323,continuous,walk,,,,,,,,linear_acceleration,travel,13.853736877441406
,,,continuous,walk,-0.62796944,-0.0983493,0.26099217,,,,,gyroscope,travel,13.854963779449463
,,,continuous,walk,-1.4894422,-0.2669481,-0.6180429,,,,,gyroscope,travel,13.856355905532837
1.520134,-2.9591916,0.84054995,continuous,walk,,,,,,,,linear_acceleration,travel,13.857735872268677
,,,continuous,walk,-1.3422236,-0.24709499,-0.34697145,,,,,gyroscope,travel,13.858835935592651
,,,continuous,walk,,,,0.65364754,-0.38555482,0.5860702,0.28392625,rotation_vector,travel,13.860233783721924
,,,continuous,walk,-1.1690434,-0.19639318,-1.0436633,,,,,gyroscope,travel,13.862014770507812
1.3680763,-2.8661075,0.42597908,continuous,walk,,,,,,,,linear_acceleration,travel,13.864576816558838
,,,continuous,walk,-1.4304937,-0.24190263,-0.84864455,,,,,gyroscope,travel,13.866333723068237
1.060689,-2.6405094,0.21772978,continuous,walk,,,,,,,,linear_acceleration,travel,13.867612838745117
,,,continuous,walk,,,,0.65748924,-0.4443407,0.54068106,0.2791653,rotation_vector,travel,13.869863033294678
,,,continuous,walk,-0.82894415,-0.13041973,-1.1936307,,,,,gyroscope,travel,13.87224793434143
0.583642,-2.499925,0.15356047,continuous,walk,,,,,,,,linear_acceleration,travel,13.874862909317017
-0.17684937,-2.3973553,0.12679906,continuous,walk,,,,,,,,linear_acceleration,travel,13.877705812454224
,,,continuous,walk,-0.54229563,-0.061391957,-1.2967142,,,,,gyroscope,travel,13.880496978759766
-1.0352497,-4.8675294,2.7958016,continuous,walk,,,,,,,,linear_acceleration,travel,13.880501985549927
,,,continuous,walk,,,,0.6573548,-0.45702827,0.53119975,0.27719456,rotation_vector,travel,13.883240938186646
,,,continuous,walk,-0.27473664,-0.025045475,-1.3293955,,,,,gyroscope,travel,13.8851318359375
,,,continuous,walk,-0.032070424,-0.02367103,-1.3388638,,,,,gyroscope,travel,13.887337923049927
-1.1067247,-2.236971,0.17510861,continuous,walk,,,,,,,,linear_acceleration,travel,13.889273881912231
-1.9120569,-1.9085517,0.12772799,continuous,walk,,,,,,,,linear_acceleration,travel,13.8909170627594
,,,continuous,walk,,,,0.663216,-0.48468998,0.5085496,0.25806487,rotation_vector,travel,13.892046928405762
,,,continuous,walk,,,,0.6671109,-0.49082923,0.502135,0.24881756,rotation_vector,travel,13.893034934997559
-2.5092354,-1.398546,0.00427185,continuous,walk,,,,,,,,linear_acceleration,travel,13.895219802856445
,,,continuous,walk,0.49571714,-0.030695979,-1.333977,,,,,gyroscope,travel,13.897624969482422
,,,continuous,walk,0.19639318,-0.016798794,-1.3335189,,,,,gyroscope,travel,13.899694919586182
,,,continuous,walk,,,,0.672231,-0.4950047,0.4962827,0.2382841,rotation_vector,travel,13.900884866714478
-2.5560293,-1.0211377,-0.14574611,continuous,walk,,,,,,,,linear_acceleration,travel,13.903122901916504
,,,continuous,walk,1.0476339,0.0033597588,-1.5161675,,,,,gyroscope,travel,13.905477046966553
,,,continuous,walk,,,,0.68656296,-0.49797192,0.48570248,0.21153846,rotation_vector,travel,13.907265901565552
-1.6943321,-0.11410427,-0.5074969,continuous,walk,,,,,,,,linear_acceleration,travel,13.910058975219727
-2.184043,-0.5211253,-0.30279306,continuous,walk,,,,,,,,linear_acceleration,travel,13.91268801689148
,,,continuous,walk,0.77656245,-0.01160644,-1.4025466,,,,,gyroscope,travel,13.915295839309692
-1.0425501,0.46852684,-0.7866119,continuous,walk,,,,,,,,linear_acceleration,travel,13.917032957077026
,,,continuous,walk,,,,0.70550376,-0.49543113,0.47506014,0.17643781,rotation_vector,travel,13.92259693145752
-0.1423521,1.2909489,-1.0441749,continuous,walk,,,,,,,,linear_acceleration,travel,13.92429494857788
,,,continuous,walk,1.3255776,0.0025961774,-1.63437,,,,,gyroscope,travel,13.925511121749878
,,,continuous,walk,,,,0.6957461,-0.4972604,0.48034808,0.19476946,rotation_vector,travel,13.926515817642212
,,,continuous,walk,1.5263995,0.017256944,-1.7925841,,,,,gyroscope,travel,13.92846393585205
,,,continuous,walk,1.588097,0.09896017,-1.984243,,,,,gyroscope,travel,13.929532051086426
,,,continuous,walk,,,,0.72616446,-0.4916973,0.46201214,0.13215044,rotation_vector,travel,13.930558919906616
0.22238588,2.6394892,-1.5151663,continuous,walk,,,,,,,,linear_acceleration,travel,13.932034969329834
0.5371103,2.0180721,-1.2469921,continuous,walk,,,,,,,,linear_acceleration,travel,13.933513879776001
,,,continuous,walk,,,,0.7162499,-0.49314877,0.46869618,0.15528813,rotation_vector,travel,13.935817956924438
,,,continuous,walk,1.8460348,0.23060162,-1.9005545,,,,,gyroscope,travel,13.938220024108887
,,,continuous,walk,,,,0.73089105,-0.48973483,0.46157023,0.11362707,rotation_vector,travel,13.940636157989502
-3.204575,2.911667,-1.9247918,continuous,walk,,,,,,,,linear_acceleration,travel,13.94366979598999
-1.2797241,2.825318,-1.6798368,continuous,walk,,,,,,,,linear_acceleration,travel,13.946550846099854
,,,continuous,walk,1.625207,0.3202461,-2.1183279,,,,,gyroscope,travel,13.948961973190308
,,,continuous,walk,,,,0.7399144,-0.4867349,0.45566243,0.089373484,rotation_vector,travel,13.950680017471313
,,,continuous,walk,,,,0.7619176,-0.4689218,0.44412717,0.048423905,rotation_vector,travel,13.95301604270935
-4.886978,3.4371753,-2.9547367,continuous,walk,,,,,,,,linear_acceleration,travel,13.955941915512085
,,,continuous,walk,2.1500928,-0.25411993,-1.0719157,,,,,gyroscope,travel,13.95763897895813
,,,continuous,walk,1.9292651,-0.44684792,-0.6426302,,,,,gyroscope,travel,13.959008932113647
-3.0612454,3.9938664,-3.9721777,continuous,walk,,,,,,,,linear_acceleration,travel,13.960125923156738
,,,continuous,walk,,,,0.773512,-0.4563718,0.4383921,0.03487525,rotation_vector,travel,13.96145510673523
-4.2255034,3.795392,-3.6017706,continuous,walk,,,,,,,,linear_acceleration,travel,13.963906049728394
,,,continuous,walk,,,,0.7831263,-0.4446502,0.4338949,0.02710271,rotation_vector,travel,13.966277122497559
,,,continuous,walk,1.5402967,-0.5193882,-0.33001995,,,,,gyroscope,travel,13.967698812484741
,,,continuous,walk,,,,0.7882436,-0.43518135,0.4342758,0.026340328,rotation_vector,travel,13.970188856124878
,,,continuous,walk,,,,0.79409564,-0.42769057,0.4311852,0.023919601,rotation_vector,travel,13.971495151519775
